CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL394557	391572	CHEMBL394557	391572		8	284.21	3.16	37.3	0	OC(C(=O)c1ccc(F)c(F)c1)c2ccc(F)c(F)c2	1942336	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	443530	CHEMBL893787	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			36499	CHEMBL1147944	17399985	Bioorg. Med. Chem.	2007	15	11	3801					
CHEMBL385799	371675	CHEMBL385799	371675		49	216.02	2.13	46.17	0	Clc1ccc2NC(=O)C(=O)c2c1Cl	1829876	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL362996	320976	CHEMBL362996	320976		18	342.35	3.82	68.28	0	O=C(C(=O)c1ccc(cc1)C(=O)C(=O)c2ccccc2)c3ccccc3	1998155	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	451018	CHEMBL900099	B	Inhibition of human acetylcholinesterase 1	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			37157	CHEMBL1138234	17941623	J. Med. Chem.	2007	50	23	5727					
CHEMBL363535	314701	CHEMBL363535	314701	TANSHINONE I	21, Tanshinone I	276.29	4.1	47.28	0	Cc1coc2c3ccc4c(C)cccc4c3C(=O)C(=O)c12	12703832	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	944079	CHEMBL2341912	B	Inhibition of human BChE using butyrylthiocholine as substrate by spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			72391	CHEMBL2331201	23286284	J. Nat. Prod.	2013	76	1	36					
CHEMBL365392	320727	CHEMBL365392	320727		10	279.12	4.06	34.14	0	Clc1ccccc1C(=O)C(=O)c2ccccc2Cl	1503410	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL370059	321012	CHEMBL370059	321012		14	254.24	2.45	71.44	0	OC(=O)c1ccc(cc1)C(=O)C(=O)c2ccccc2	1503528	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL31574	42756	CHEMBL31574	42756	FISETIN	Fisetin	286.24	2.28	111.13	0	OC1=C(Oc2cc(O)ccc2C1=O)c3ccc(O)c(O)c3	2940676	Ki	=	100200	nM		Ki	=	100.2	microM/L		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	592838	CHEMBL1045781	B	Inhibition of human recombinant AChE by Ellman's method	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	48575	CHEMBL1154681	19879672	Eur. J. Med. Chem.	2010	45	1	186					
CHEMBL402977	421905	CHEMBL1185258	659208		4b	258.73	1.99	51.22	0	[I-].C[N+](C)(C)CCOC(=O)Nc1ccnc(Cl)c1	2072319	Ki	=	150900	nM		Ki	=	150.9	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	461524	CHEMBL927541	B	Inhibition of acetylcholinesterase	1	Scientific Literature				Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			38218	CHEMBL1140781	18023348	Bioorg. Med. Chem. Lett.	2008	18	1	309					
CHEMBL600230	597484	CHEMBL600230	597484		3	270.36	4.02	32.34	0	CCNC(=O)N1c2ccccc2Sc3ccccc13	3128674	Ki	=	1450000	nM		Ki	=	1450	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL3235233	1733754	CHEMBL3235233	1733754		41	399.45	2.64	93.48	0	COc1ccc(CN2CCC(COc3ccc(cn3)C(=O)\C=N\O)C2)cc1OC	14569025	Ki	=	2517000	nM		Ki	=	2517	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL1393	328201	CHEMBL1393	328201	SPIRONOLACTONE	SPIRONOLACTONE	416.58	4.85	60.44	0	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13	7828842	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL628	27029	CHEMBL628	27029	PENTOXIFYLLINE	PENTOXIFYLLINE	278.31	.19	78.89	0	CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C	7721492	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL599	20496	CHEMBL599	20496	MELOXICAM	MELOXICAM	351.41	1.95	99.6	0	CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3ncc(C)s3	7760017	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1219	222203	CHEMBL1219	222203	RABEPRAZOLE	RABEPRAZOLE	359.45	2.99	77.1	0	COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C	7813143	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1221	223819	CHEMBL1221	223819	SULCONAZOLE	SULCONAZOLE	397.76	6.52	17.82	1	Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1	7801299	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL14060	13456	CHEMBL14060	13456	PHENOL	PHENOL	94.11	1.39	20.23	0	Oc1ccccc1	7725854	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1909050	1248974	CHEMBL1909050	1248974		1-(2-METHYLBENZOYL)-4-(PHENYLMETHYL)-PIPERIDINE	293.41	4.09	20.31	0	Cc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2	7638207	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1909073	1248997	CHEMBL1889399	1229970	PIPERILATE ETHOBROMIDE	PIPERILATE ETHOBROMIDE	368.5	3.49	46.53	0	[Br-].CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c3ccccc3)CCCCC1	7743119	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1909076	1249001	CHEMBL1909076	1249001		S-(N-BENZYLTHIOCARBAMOYL)-L-CYSTEINE	270.38	1.21	75.35	0	N[C@H](CSC(=S)NCc1ccccc1)C(=O)O	7813463	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL275742	10099	CHEMBL275742	10099	DEXPROPRANOLOL	R-(+)-PROPRANOLOL	259.35	2.58	41.49	0	CC(C)NC[C@@H](O)COc1cccc2ccccc12	7724671	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL588119	586555	CHEMBL588119	586555	SULOCTIDIL	SULOCTIDIL	337.57	5.56	32.26	1	CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1	7810181	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL589252	597673	CHEMBL589252	597673		28	310.42	4.9	23.55	0	O=C(N1CCCCC1)N2c3ccccc3Sc4ccccc24	3128724	Ki					Ki				Not Active		0	BAO_0000192			613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL590511	597674	CHEMBL590511	597674		29	312.39	3.74	32.78	0	O=C(N1CCOCC1)N2c3ccccc3Sc4ccccc24	3128726	Ki					Ki				Not Active		0	BAO_0000192			613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL591468	597536	CHEMBL591468	597536		14	376.53	5.97	32.34	1	O=C(NC12CC3CC(CC(C3)C1)C2)N4c5ccccc5Sc6ccccc46	3128696	Ki					Ki				Not Active		0	BAO_0000192			613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL121	20027	CHEMBL121	20027	ROSIGLITAZONE	ROSIGLITAZONE	357.44	2.49	71.53	0	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3	7821904	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL30	1620	CHEMBL30	1620	CIMETIDINE	CIMETIDINE	252.35	.6	88.89	0	CN\C(=N/CCSCc1nc[nH]c1C)\NC#N	7697148	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL566534	573926	CHEMBL566534	573926	ARTEMETHER	ARTEMETHER	298.38	2.84	46.15	0	CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3	7607502	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1385840	809724	CHEMBL1385840	809724	ERGOCORNINE	ERGOCORNINE	561.68	2.04	118.21	1	CC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C	7662746	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL241694	407453	CHEMBL241694	407453	ETHISTERONE	ETHISTERONE	312.45	3.88	37.3	0	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C	7677958	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL105	13590	CHEMBL105	13590	MITOMYCIN	MITOMYCIN C	334.33	-1.65	146.89	0	CO[C@]12[C@H]3N[C@H]3CN1C4=C([C@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N	7769162	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL531	12494	CHEMBL531	12494	PERGOLIDE	PERGOLIDE	314.5	4.27	19.03	0	CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34	7725745	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL998	110803	CHEMBL998	110803	LORATADINE	LORATADINE	382.89	4.89	42.43	0	CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc4cccnc24)CC1	7774632	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1024	119640	CHEMBL1024	119640	IFOSFAMIDE	IFOSFAMIDE	261.09	1.88	41.57	0	ClCCNP1(=O)OCCCN1CCCl	7677470	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL37858	58326	CHEMBL37858	58326	SARAFLOXACIN	SARAFLOXACIN	385.37	2.38	74.57	0	OC(=O)C1=CN(c2ccc(F)cc2)c3cc(N4CCNCC4)c(F)cc3C1=O	7815872	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL95	9333	CHEMBL95	9333	TACRINE	TACRINE	198.27	2.7	38.91	0	Nc1c2CCCCc2nc3ccccc13	7827208	Ki					Ki				Note: corresponding IC50 reported as Active		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1790041	1153672	CHEMBL1790041	1153672	RANITIDINE	RANITIDINE	314.41	1.46	83.58	0	CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1	7825890	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL188921	316539	CHEMBL188921	316539	BUFLOMEDIL	BUFLOMEDIL	307.39	2.77	48	0	COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	7618350	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL2348367	1530205	CHEMBL2348367	1530205		4c	324.07	3.21	78.67	0	CP(=O)(OCCBr)Oc1ccc(cc1)[N+](=O)[O-]	12726499	Ki					Ki				Not Determined		0	BAO_0000192			954154	CHEMBL2351669	B	Inhibition of human recombinant AChE by concentration-dependent inhibition assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			72804	CHEMBL2346590	23453838	Bioorg. Med. Chem. Lett.	2013	23	7	2048					
CHEMBL2348368	1530206	CHEMBL2348368	1530206		4f	415.36	3.53	122.04	0	Cc1ccc(cc1)S(=O)(=O)OCCOP(=O)(C)Oc2ccc(cc2)[N+](=O)[O-]	12726495	Ki					Ki				Not Determined		0	BAO_0000192			954150	CHEMBL2351423	B	Inhibition of human recombinant AChE by time-dependent inhibition assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			72804	CHEMBL2346590	23453838	Bioorg. Med. Chem. Lett.	2013	23	7	2048					
CHEMBL58	4504	CHEMBL58	4504	MITOXANTRONE	MITOXANTRONE	444.49	-.14	163.18	1	OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12	7777662	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL459	3730	CHEMBL459	3730	METHYLDOPA	METHYLDOPA	211.22	.44	103.78	0	C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O	7762480	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
